39, Adm-clerical, Male, <=50K
62, Prof-specialty, Female, <=50K
55, Craft-repair, Male, >50K
43, Prof-specialty, Male, <=50K
40, Other-service, Female, <=50K
37, Exec-managerial, Male, >50K
39, Craft-repair, Male, <=50K
31, Craft-repair, Male, <=50K
61, Prof-specialty, Female, >50K
26, Adm-clerical, Female, <=50K
46, Sales, Male, <=50K
26, Prof-specialty, Female, <=50K
48, Prof-specialty, Male, >50K
34, Transport-moving, Male, <=50K
34, Adm-clerical, Female, <=50K
59, Other-service, Male, >50K
34, Prof-specialty, Female, <=50K
49, Exec-managerial, Female, >50K
18, Adm-clerical, Female, <=50K
43, Farming-fishing, Male, <=50K
48, Exec-managerial, Male, <=50K
28, Exec-managerial, Male, <=50K
33, Machine-op-inspct, Male, <=50K
24, Sales, Female, <=50K
21, Handlers-cleaners, Male, <=50K
17, Sales, Male, <=50K
39, Farming-fishing, Male, >50K
29, Prof-specialty, Male, <=50K
44, Exec-managerial, Male, >50K
24, Transport-moving, Male, <=50K
71, Sales, Male, >50K
51, Sales, Male, >50K
55, Other-service, Male, <=50K
41, Exec-managerial, Male, >50K
23, Handlers-cleaners, Female, <=50K
38, Adm-clerical, Female, <=50K
39, Transport-moving, Male, >50K
19, Adm-clerical, Female, <=50K
49, Machine-op-inspct, Female, <=50K
32, Adm-clerical, Male, >50K
27, Craft-repair, Male, <=50K
38, Sales, Male, >50K
33, Craft-repair, Female, <=50K
63, ?, Male, <=50K
23, Exec-managerial, Male, <=50K
33, Craft-repair, Male, <=50K
54, Sales, Male, <=50K
29, Tech-support, Female, <=50K
48, ?, Female, <=50K
35, Exec-managerial, Male, <=50K
28, Adm-clerical, Female, <=50K
37, Prof-specialty, Male, >50K
42, Farming-fishing, Male, >50K
40, Prof-specialty, Male, <=50K
47, Sales, Male, <=50K
22, Exec-managerial, Female, <=50K
30, Exec-managerial, Male, >50K
28, Tech-support, Male, <=50K
63, Other-service, Male, <=50K
51, Craft-repair, Male, <=50K
22, Handlers-cleaners, Female, <=50K
27, ?, Male, <=50K
35, Sales, Male, <=50K
46, Machine-op-inspct, Female, <=50K
37, Machine-op-inspct, Male, <=50K
24, Prof-specialty, Male, <=50K
37, Handlers-cleaners, Male, <=50K
53, Tech-support, Male, <=50K
27, Sales, Male, <=50K
38, Craft-repair, Male, <=50K
53, Farming-fishing, Male, <=50K
34, Craft-repair, Male, <=50K
23, Sales, Male, <=50K
39, Exec-managerial, Male, >50K
43, Prof-specialty, Female, <=50K
67, Exec-managerial, Male, >50K
81, Exec-managerial, Male, <=50K
21, Other-service, Male, <=50K
23, Sales, Male, <=50K
25, Transport-moving, Male, <=50K
42, Machine-op-inspct, Female, <=50K
38, Adm-clerical, Female, <=50K
64, ?, Male, <=50K
32, Machine-op-inspct, Male, <=50K
37, Machine-op-inspct, Male, <=50K
51, Exec-managerial, Male, >50K
22, Sales, Female, <=50K
33, Priv-house-serv, Female, <=50K
42, Machine-op-inspct, Male, <=50K
19, ?, Female, <=50K
51, Other-service, Male, <=50K
23, Adm-clerical, Female, <=50K
37, Machine-op-inspct, Male, >50K
37, Craft-repair, Male, >50K
47, Prof-specialty, Female, <=50K
41, Prof-specialty, Male, >50K
33, Craft-repair, Male, <=50K
31, Sales, Male, >50K
31, Other-service, Female, <=50K
35, Machine-op-inspct, Male, <=50K
38, Exec-managerial, Male, >50K
18, Other-service, Female, <=50K
20, Machine-op-inspct, Male, <=50K
54, Exec-managerial, Female, <=50K
40, Adm-clerical, Female, <=50K
36, Exec-managerial, Female, >50K
43, Craft-repair, Male, <=50K
44, Farming-fishing, Male, <=50K
44, Prof-specialty, Female, >50K
43, Exec-managerial, Male, >50K
51, Other-service, Female, <=50K
18, Other-service, Female, <=50K
51, Exec-managerial, Male, <=50K
41, Craft-repair, Male, <=50K
44, Sales, Male, >50K
33, Transport-moving, Male, <=50K
33, Exec-managerial, Male, >50K
42, Exec-managerial, Male, >50K
25, Prof-specialty, Male, <=50K
32, Machine-op-inspct, Female, <=50K
32, Craft-repair, Male, <=50K
36, Exec-managerial, Female, <=50K
28, Transport-moving, Male, <=50K
20, Other-service, Female, <=50K
35, Sales, Male, >50K
55, Craft-repair, Male, <=50K
48, Exec-managerial, Male, >50K
36, ?, Female, <=50K
34, Craft-repair, Male, >50K
28, Tech-support, Female, <=50K
67, Exec-managerial, Male, >50K
37, Craft-repair, Male, <=50K
44, Transport-moving, Male, <=50K
25, Sales, Female, <=50K
21, Exec-managerial, Female, <=50K
40, Prof-specialty, Male, >50K
78, Other-service, Female, <=50K
34, Handlers-cleaners, Male, <=50K
49, Adm-clerical, Female, <=50K
22, Adm-clerical, Female, <=50K
23, ?, Female, <=50K
60, Farming-fishing, Male, <=50K
45, Protective-serv, Male, >50K
63, Other-service, Female, <=50K
41, Craft-repair, Female, <=50K
47, Adm-clerical, Female, <=50K
44, Craft-repair, Male, <=50K
51, Prof-specialty, Female, <=50K
46, Sales, Male, <=50K
41, Machine-op-inspct, Male, <=50K
50, Craft-repair, Male, <=50K
47, Adm-clerical, Male, >50K
35, Exec-managerial, Male, <=50K
56, Exec-managerial, Male, >50K
45, Prof-specialty, Male, <=50K
48, Exec-managerial, Male, >50K
40, Machine-op-inspct, Male, <=50K
39, Exec-managerial, Male, >50K
20, Other-service, Male, <=50K
50, Prof-specialty, Male, >50K
38, Prof-specialty, Female, >50K
23, Prof-specialty, Female, <=50K
31, Other-service, Male, <=50K
58, Adm-clerical, Male, <=50K
66, Machine-op-inspct, Male, <=50K
39, Exec-managerial, Male, >50K
54, Craft-repair, Male, >50K
26, Sales, Male, <=50K
51, Machine-op-inspct, Female, <=50K
34, Transport-moving, Male, <=50K
50, Machine-op-inspct, Male, >50K
42, Prof-specialty, Male, >50K
38, Prof-specialty, Male, <=50K
48, Handlers-cleaners, Male, <=50K
33, Tech-support, Female, >50K
51, Other-service, Female, <=50K
22, Craft-repair, Male, <=50K
19, ?, Male, <=50K
41, Craft-repair, Male, <=50K
48, Prof-specialty, Male, >50K
42, Sales, Female, <=50K
34, Other-service, Male, <=50K
23, Machine-op-inspct, Female, <=50K
56, Other-service, Male, <=50K
30, Prof-specialty, Male, <=50K
45, Exec-managerial, Male, >50K
48, Adm-clerical, Female, <=50K
48, Sales, Male, <=50K
31, Adm-clerical, Female, <=50K
20, Other-service, Male, <=50K
27, Sales, Male, <=50K
32, Other-service, Female, <=50K
76, ?, Male, <=50K
19, ?, Male, <=50K
66, Exec-managerial, Male, <=50K
37, Other-service, Male, <=50K
34, Priv-house-serv, Female, <=50K
34, ?, Female, <=50K
90, Other-service, Female, <=50K
23, Machine-op-inspct, Female, <=50K
43, Adm-clerical, Female, <=50K
44, Exec-managerial, Male, >50K
24, Tech-support, Female, <=50K
28, Prof-specialty, Male, <=50K
64, ?, Female, <=50K
23, Other-service, Male, <=50K
20, Sales, Female, <=50K
36, Prof-specialty, Male, >50K
61, Machine-op-inspct, Male, <=50K
53, Sales, Male, >50K
30, Adm-clerical, Male, >50K
52, Sales, Male, >50K
38, Craft-repair, Male, <=50K
32, Sales, Male, <=50K
30, Transport-moving, Male, <=50K
41, Craft-repair, Female, <=50K
49, Prof-specialty, Male, >50K
45, Craft-repair, Male, >50K
43, Exec-managerial, Male, <=50K
61, Machine-op-inspct, Male, <=50K
54, Other-service, Male, <=50K
34, Other-service, Female, <=50K
49, Sales, Male, >50K
38, Other-service, Male, <=50K
35, Prof-specialty, Male, >50K
36, Transport-moving, Male, <=50K
30, Exec-managerial, Male, <=50K
36, Tech-support, Female, <=50K
22, Prof-specialty, Female, <=50K
38, Craft-repair, Male, >50K
37, Craft-repair, Male, >50K
48, Prof-specialty, Female, >50K
17, Adm-clerical, Male, <=50K
19, Craft-repair, Male, <=50K
27, Sales, Female, <=50K
22, Sales, Male, <=50K
49, Craft-repair, Male, <=50K
43, Prof-specialty, Female, >50K
43, Prof-specialty, Female, <=50K
19, Exec-managerial, Female, <=50K
58, Farming-fishing, Male, <=50K
41, Protective-serv, Male, >50K
31, Adm-clerical, Male, <=50K
30, Transport-moving, Male, <=50K
32, Protective-serv, Male, <=50K
29, Exec-managerial, Male, <=50K
42, Exec-managerial, Male, >50K
38, Craft-repair, Male, <=50K
41, Prof-specialty, Male, >50K
44, Sales, Male, >50K
31, Prof-specialty, Male, <=50K
34, Craft-repair, Male, <=50K
21, Adm-clerical, Male, <=50K
22, Prof-specialty, Male, <=50K
62, Machine-op-inspct, Male, <=50K
19, ?, Female, <=50K
29, Sales, Female, >50K
43, Prof-specialty, Female, <=50K
68, ?, Male, <=50K
45, Machine-op-inspct, Male, >50K
39, Exec-managerial, Male, <=50K
41, Exec-managerial, Male, <=50K
34, Prof-specialty, Female, >50K
34, Adm-clerical, Female, <=50K
31, Prof-specialty, Male, <=50K
29, Handlers-cleaners, Male, <=50K
41, Craft-repair, Male, >50K
41, Transport-moving, Male, <=50K
35, Sales, Male, >50K
33, Sales, Female, >50K
37, Adm-clerical, Male, <=50K
69, Sales, Female, <=50K
34, Handlers-cleaners, Female, <=50K
60, Machine-op-inspct, Male, >50K
36, Craft-repair, Male, <=50K
41, Transport-moving, Male, <=50K
58, Prof-specialty, Female, >50K
53, Prof-specialty, Male, <=50K
29, Tech-support, Male, <=50K
45, Tech-support, Female, <=50K
34, Exec-managerial, Male, <=50K
36, Tech-support, Male, <=50K
48, Other-service, Female, <=50K
20, Adm-clerical, Female, <=50K
35, Transport-moving, Male, >50K
63, Handlers-cleaners, Male, <=50K
41, Other-service, Male, <=50K
28, Prof-specialty, Male, <=50K
30, Machine-op-inspct, Female, <=50K
34, ?, Female, <=50K
31, Other-service, Female, <=50K
37, Adm-clerical, Female, <=50K
42, ?, Male, <=50K
31, Exec-managerial, Male, >50K
46, Exec-managerial, Male, >50K
35, Adm-clerical, Male, >50K
27, Craft-repair, Male, <=50K
41, Craft-repair, Male, <=50K
19, Other-service, Female, <=50K
20, Sales, Male, <=50K
59, Sales, Female, <=50K
40, Other-service, Male, <=50K
56, Sales, Male, <=50K
33, Prof-specialty, Male, >50K
30, Exec-managerial, Female, <=50K
46, Machine-op-inspct, Male, <=50K
61, Exec-managerial, Male, >50K
50, Exec-managerial, Male, >50K
25, Other-service, Male, <=50K
40, Adm-clerical, Female, <=50K
24, ?, Male, <=50K
51, Craft-repair, Male, <=50K
43, Protective-serv, Male, <=50K
34, Farming-fishing, Male, <=50K
46, Exec-managerial, Male, >50K
28, Prof-specialty, Female, >50K
26, Transport-moving, Male, <=50K
20, Handlers-cleaners, Male, <=50K
44, Craft-repair, Male, <=50K
51, Transport-moving, Male, <=50K
33, Sales, Male, >50K
54, Tech-support, Male, >50K
50, Prof-specialty, Female, >50K
33, Adm-clerical, Female, <=50K
65, Adm-clerical, Male, >50K
22, ?, Female, <=50K
88, Prof-specialty, Male, <=50K
40, Transport-moving, Male, <=50K
51, Adm-clerical, Female, <=50K
50, Other-service, Female, <=50K
25, Farming-fishing, Male, >50K
20, Other-service, Male, <=50K
47, Other-service, Male, <=50K
58, ?, Male, >50K
22, Adm-clerical, Female, <=50K
50, Prof-specialty, Male, >50K
47, Adm-clerical, Female, <=50K
24, Other-service, Male, <=50K
50, ?, Male, >50K
40, Exec-managerial, Female, >50K
36, Prof-specialty, Male, <=50K
32, Adm-clerical, Male, <=50K
44, Craft-repair, Male, <=50K
51, ?, Male, <=50K
59, Exec-managerial, Female, <=50K
65, Craft-repair, Male, <=50K
24, Adm-clerical, Female, <=50K
27, Prof-specialty, Male, <=50K
51, Other-service, Male, <=50K
48, Craft-repair, Male, >50K
39, Transport-moving, Male, <=50K
28, Tech-support, Male, <=50K
19, Other-service, Female, <=50K
49, Prof-specialty, Female, <=50K
51, Prof-specialty, Male, <=50K
59, Prof-specialty, Male, <=50K
18, Machine-op-inspct, Female, <=50K
50, Craft-repair, Male, <=50K
45, Adm-clerical, Male, >50K
30, Prof-specialty, Male, >50K
37, Craft-repair, Male, <=50K
44, Other-service, Male, >50K
33, Craft-repair, Male, <=50K
61, Sales, Male, >50K
61, Protective-serv, Male, <=50K
38, Sales, Male, >50K
22, ?, Male, <=50K
36, Machine-op-inspct, Male, <=50K
44, Sales, Male, >50K
37, Adm-clerical, Male, <=50K
31, Craft-repair, Female, <=50K
54, Prof-specialty, Male, >50K
20, Other-service, Male, <=50K
63, ?, Female, >50K
48, Craft-repair, Male, >50K
33, ?, Female, <=50K
31, Exec-managerial, Male, <=50K
38, Prof-specialty, Male, >50K
45, Craft-repair, Male, >50K
48, Craft-repair, Male, <=50K
53, Craft-repair, Male, <=50K
55, Adm-clerical, Female, <=50K
38, Transport-moving, Male, >50K
29, Adm-clerical, Female, <=50K
36, Prof-specialty, Male, >50K
42, Farming-fishing, Male, <=50K
50, Adm-clerical, Female, <=50K
75, Prof-specialty, Male, <=50K
46, Prof-specialty, Male, >50K
52, Adm-clerical, Female, <=50K
27, Adm-clerical, Female, <=50K
43, Craft-repair, Male, <=50K
31, Other-service, Female, <=50K
23, Sales, Female, <=50K
34, Sales, Female, <=50K
41, Sales, Female, <=50K
31, Other-service, Female, <=50K
42, Adm-clerical, Female, <=50K
35, Prof-specialty, Male, >50K
55, Adm-clerical, Female, <=50K
36, Exec-managerial, Female, <=50K
65, Exec-managerial, Male, >50K
38, Other-service, Male, <=50K
62, Other-service, Female, <=50K
54, Prof-specialty, Male, >50K
49, Adm-clerical, Male, <=50K
34, Adm-clerical, Female, <=50K
32, Handlers-cleaners, Female, <=50K
51, Exec-managerial, Male, >50K
48, Exec-managerial, Male, <=50K
30, Adm-clerical, Male, <=50K
52, Adm-clerical, Female, <=50K
28, Transport-moving, Male, <=50K
29, Craft-repair, Male, <=50K
38, Adm-clerical, Female, <=50K
57, Sales, Male, >50K
43, Prof-specialty, Male, >50K
37, Adm-clerical, Male, <=50K
30, Craft-repair, Male, <=50K
53, Transport-moving, Male, >50K
69, ?, Female, <=50K
73, Other-service, Female, <=50K
22, Craft-repair, Male, <=50K
31, Sales, Female, <=50K
38, Prof-specialty, Male, >50K
50, Craft-repair, Male, <=50K
37, Adm-clerical, Male, <=50K
44, Protective-serv, Male, <=50K
47, Exec-managerial, Female, <=50K
27, Other-service, Male, <=50K
28, Other-service, Female, <=50K
25, Tech-support, Female, <=50K
20, Other-service, Female, <=50K
51, Adm-clerical, Male, >50K
46, Sales, Male, >50K
67, Protective-serv, Male, >50K
47, Transport-moving, Male, <=50K
42, Sales, Male, <=50K
52, Sales, Male, <=50K
42, Prof-specialty, Female, >50K
65, ?, Male, >50K
21, Farming-fishing, Male, <=50K
50, Adm-clerical, Female, >50K
46, Transport-moving, Male, <=50K
47, Sales, Male, >50K
57, Other-service, Male, <=50K
37, Exec-managerial, Male, <=50K
50, Craft-repair, Male, <=50K
58, ?, Male, <=50K
63, Other-service, Female, <=50K
39, Transport-moving, Male, <=50K
46, Prof-specialty, Male, <=50K
36, Handlers-cleaners, Male, <=50K
26, Craft-repair, Male, <=50K
21, Other-service, Male, <=50K
41, Tech-support, Male, <=50K
44, Other-service, Male, <=50K
22, Craft-repair, Male, <=50K
29, Armed-Forces, Male, <=50K
29, Other-service, Female, <=50K
58, Transport-moving, Female, >50K
36, Prof-specialty, Male, <=50K
30, Exec-managerial, Male, <=50K
37, Machine-op-inspct, Male, >50K
29, Machine-op-inspct, Male, <=50K
26, Adm-clerical, Female, <=50K
43, Sales, Male, <=50K
49, Craft-repair, Female, >50K
45, Exec-managerial, Male, <=50K
28, Prof-specialty, Female, <=50K
20, ?, Female, <=50K
51, Adm-clerical, Female, <=50K
32, Handlers-cleaners, Male, >50K
24, Machine-op-inspct, Female, <=50K
35, Prof-specialty, Male, >50K
35, ?, Male, <=50K
41, Prof-specialty, Male, >50K
48, Craft-repair, Male, >50K
61, Adm-clerical, Female, <=50K
20, Adm-clerical, Male, <=50K
27, Sales, Male, >50K
55, Transport-moving, Male, >50K
39, Adm-clerical, Male, >50K
17, ?, Male, <=50K
47, Handlers-cleaners, Male, <=50K
52, Other-service, Female, >50K
24, Sales, Female, <=50K
29, Other-service, Female, <=50K
25, Machine-op-inspct, Male, <=50K
20, Machine-op-inspct, Female, <=50K
23, Machine-op-inspct, Male, <=50K
57, Prof-specialty, Male, <=50K
51, Prof-specialty, Male, >50K
33, Prof-specialty, Female, <=50K
39, Prof-specialty, Male, <=50K
40, Exec-managerial, Male, >50K
71, Tech-support, Female, <=50K
38, Exec-managerial, Male, <=50K
28, Prof-specialty, Male, <=50K
57, Prof-specialty, Female, <=50K
47, Adm-clerical, Male, <=50K
59, Adm-clerical, Male, <=50K
26, Sales, Male, <=50K
35, Adm-clerical, Female, <=50K
61, Exec-managerial, Male, >50K
17, ?, Female, <=50K
36, Exec-managerial, Male, >50K
62, ?, Male, <=50K
34, Prof-specialty, Male, >50K
32, Craft-repair, Male, >50K
42, Sales, Female, <=50K
39, Craft-repair, Male, <=50K
58, Machine-op-inspct, Male, <=50K
61, Farming-fishing, Male, >50K
40, Craft-repair, Male, <=50K
31, Tech-support, Male, <=50K
36, Sales, Male, <=50K
23, Machine-op-inspct, Male, <=50K
33, Craft-repair, Male, <=50K
52, Craft-repair, Male, >50K
22, Other-service, Female, <=50K
51, Sales, Female, <=50K
31, Exec-managerial, Female, <=50K
49, Exec-managerial, Female, <=50K
49, Machine-op-inspct, Female, <=50K
53, Adm-clerical, Female, <=50K
52, Exec-managerial, Male, >50K
20, Handlers-cleaners, Male, <=50K
26, Other-service, Male, <=50K
61, ?, Male, <=50K
43, Other-service, Female, <=50K
46, Sales, Male, <=50K
43, Adm-clerical, Female, <=50K
41, Sales, Female, <=50K
44, Transport-moving, Male, <=50K
54, Farming-fishing, Male, <=50K
65, Sales, Male, >50K
32, Exec-managerial, Female, <=50K
25, Adm-clerical, Male, <=50K
23, Sales, Male, <=50K
25, Prof-specialty, Male, <=50K
19, Handlers-cleaners, Male, <=50K
37, Exec-managerial, Male, <=50K
45, Machine-op-inspct, Male, <=50K
37, Sales, Male, <=50K
40, Exec-managerial, Male, >50K
19, ?, Male, <=50K
17, Other-service, Male, <=50K
27, Tech-support, Female, <=50K
40, Craft-repair, Male, >50K
59, Sales, Female, <=50K
19, Adm-clerical, Female, <=50K
43, Machine-op-inspct, Male, <=50K
42, Transport-moving, Male, >50K
54, Transport-moving, Male, <=50K
54, Sales, Male, <=50K
51, Handlers-cleaners, Male, <=50K
50, Transport-moving, Male, >50K
40, Adm-clerical, Female, <=50K
55, Tech-support, Male, <=50K
50, Adm-clerical, Female, <=50K
31, Craft-repair, Male, <=50K
42, ?, Female, <=50K
24, Other-service, Male, >50K
30, Sales, Male, <=50K
39, Craft-repair, Female, >50K
37, Transport-moving, Male, <=50K
33, Transport-moving, Male, <=50K
48, Other-service, Female, <=50K
43, Other-service, Male, <=50K
39, Prof-specialty, Male, >50K
53, Exec-managerial, Male, >50K
52, Exec-managerial, Male, <=50K
28, Adm-clerical, Male, <=50K
32, Other-service, Male, <=50K
31, Sales, Male, >50K
31, Prof-specialty, Female, >50K
47, Adm-clerical, Female, <=50K
19, ?, Male, <=50K
40, Handlers-cleaners, Male, <=50K
40, Adm-clerical, Female, <=50K
41, Other-service, Male, <=50K
53, Adm-clerical, Male, <=50K
46, Machine-op-inspct, Male, <=50K
45, Farming-fishing, Male, >50K
39, Other-service, Female, <=50K
19, Machine-op-inspct, Male, <=50K
